Greedy_RefOnly	Greedy_Nr	Greedy_NrEuk	MEM_RefOnly	MEM_Nr	MEM_NrEuk	averVal	COV	taxonomy
21	0	0	21	0	0	7	1.54919	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Alcaligenaceae__Paenalcaligenes__Paenalcaligenes__hominis
22	0	0	20	0	0	7	1.55183	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Idiomarinaceae__Idiomarina__Idiomarina__loihiensis
22	0	0	20	0	0	7	1.55183	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Pseudomonadales__Pseudomonadaceae__Pseudomonas__Pseudomonas__brassicacearum
22	0	0	20	0	0	7	1.55183	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Myxococcales__Cystobacterineae__Myxococcaceae__Myxococcus__Myxococcus__xanthus__Myxococcus__xanthus__DK__1622
22	0	0	20	0	0	7	1.55183	root__cellular__organisms__Bacteria__Terrabacteria__group__Chloroflexi__Chloroflexia__Chloroflexales__Roseiflexineae__Roseiflexaceae__Roseiflexus
20	0	0	22	0	0	7	1.55183	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Nocardiaceae__Nocardia__Nocardia__brasiliensis__Nocardia__brasiliensis__ATCC__700358
20	0	0	22	0	0	7	1.55183	root__cellular__organisms__Archaea__Euryarchaeota__Methanomicrobia__Methanocellales__Methanocellaceae__Methanocella__Methanocella__arvoryzae__Methanocella__arvoryzae__MRE50
0	0	19	0	0	23	7	1.5597	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__dothideomyceta__Dothideomycetes__Dothideomycetidae__Dothideales__mitosporic__Dothideales__Hortaea__Hortaea__werneckii__Hortaea__werneckii__EXF-2000
24	0	0	18	0	0	7	1.57273	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Oxalobacteraceae__Collimonas__Collimonas__fungivorans__Collimonas__fungivorans__Ter331
0	0	0	18	0	24	7	1.57273	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Myxococcales
18	0	0	24	0	0	7	1.57273	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Intrasporangiaceae__Arsenicicoccus__Arsenicicoccus__sp.__oral__taxon__190
25	0	0	17	0	0	7	1.59079	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Nocardiaceae__Rhodococcus__Rhodococcus__opacus__Rhodococcus__opacus__B4
17	0	0	25	0	0	7	1.59079	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Oscillatoriophycideae__Oscillatoriales__Microcoleaceae__Trichodesmium__Trichodesmium__erythraeum__Trichodesmium__erythraeum__IMS101
16	0	0	26	0	0	7	1.61372	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__cattleya__Streptomyces__cattleya__NRRL__8057__=__DSM__46488
26	0	0	16	0	0	7	1.61372	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Bacilli__Bacillales__Paenibacillaceae__Paenibacillus__Paenibacillus__sp.__32O-W
27	0	0	15	0	0	7	1.6413	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Xanthomonadales__Xanthomonadaceae__Stenotrophomonas__Stenotrophomonas__sp.__LM091
31	0	0	11	0	0	7	1.79341	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Alteromonadaceae__Glaciecola__Glaciecola__nitratireducens__Glaciecola__nitratireducens__FR1064
11	0	0	31	0	0	7	1.79341	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Chlorobi__Chlorobia__Chlorobiales__Chlorobiaceae
0	0	11	0	0	31	7	1.79341	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Saccharomycotina__Saccharomycetes__Saccharomycetales__Saccharomycetaceae
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Aquimarina__Aquimarina__spongiae
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__IBVSS2
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__unclassified__Gammaproteobacteria__unclassified__Gammaproteobacteria__(miscellaneous)__Gammaproteobacteria__bacterium__RIFCSPHIGHO2_12_FULL_42_13
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Polaribacter__Polaribacter__sp.__Hel1_85
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Oxalobacteraceae__Massilia__Massilia__sp.__Root335
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__unclassified__Bacteroidetes__unclassified__Bacteroidetes__(miscellaneous)__Bacteroidetes__bacterium__GWF2_40_14
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Thermoleophilia__Solirubrobacterales__unclassified__Solirubrobacterales__Solirubrobacterales__bacterium__URHD0059
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Riemerella__Riemerella__columbina
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__Acidobacteria__unclassified__Acidobacteria__unclassified__Acidobacteria__(miscellaneous)__Acidobacteria__bacterium__13_1_40CM_56_16
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Alcaligenaceae__Castellaniella__Castellaniella__defragrans
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Oxalobacteraceae__Collimonas__Collimonas__sp.__OK607
0	10	10	0	10	11	6.83333	0.77667	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__terrigena
0	14	13	0	14	0	6.83333	1.09675	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__DOA1
0	14	13	0	14	0	6.83333	1.09675	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Cytophagia__Cytophagales__Persicobacteraceae__Persicobacter
0	14	13	0	14	0	6.83333	1.09675	root__cellular__organisms__Bacteria__Proteobacteria__Acidithiobacillia__Acidithiobacillales__unclassified__Acidithiobacillales__Acidithiobacillales__bacterium__SG8_45
20	0	0	21	0	0	6.83333	1.54989	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Pleurocapsales__Dermocarpellaceae__Stanieria__Stanieria__cyanosphaera__Stanieria__cyanosphaera__PCC__7437
20	0	0	21	0	0	6.83333	1.54989	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Oceanospirillales__Halomonadaceae__Cobetia__Cobetia__marina
22	0	0	19	0	0	6.83333	1.5554	root__cellular__organisms__Bacteria__Proteobacteria__Acidithiobacillia__Acidithiobacillales__Acidithiobacillaceae__Acidithiobacillus__Acidithiobacillus__ferrivorans__Acidithiobacillus__ferrivorans__SS3
23	0	0	18	0	0	6.83333	1.56638	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Pandoraea__Pandoraea__pulmonicola
23	0	0	18	0	0	6.83333	1.56638	root__cellular__organisms__Bacteria__PVC__group__Verrucomicrobia__Methylacidiphilae__Methylacidiphilales__Methylacidiphilaceae__Methylacidiphilum__Methylacidiphilum__fumariolicum__Methylacidiphilum__fumariolicum__SolV
0	0	18	0	0	23	6.83333	1.56638	root__cellular__organisms__Eukaryota__Stramenopiles__Oomycetes__Peronosporales
18	0	0	23	0	0	6.83333	1.56638	root__cellular__organisms__Bacteria__Terrabacteria__group__Deinococcus-Thermus__Deinococci__Deinococcales__Deinococcaceae__Deinococcus__Deinococcus__proteolyticus__Deinococcus__proteolyticus__MRP
24	0	0	17	0	0	6.83333	1.5827	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Oceanospirillales__Oceanospirillaceae__Oleispira__Oleispira__antarctica__Oleispira__antarctica__RB-8
25	0	0	16	0	0	6.83333	1.6042	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Colwelliaceae__Thalassotalea__Thalassotalea__sp.__LPB0090
25	0	0	16	0	0	6.83333	1.6042	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Oscillatoriophycideae__Oscillatoriales__Cyanothecaceae__Cyanothece__Cyanothece__sp.__ATCC__51142
15	0	0	26	0	0	6.83333	1.63069	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Corynebacteriales__Dietziaceae__Dietzia__Dietzia__timorensis
0	0	26	0	0	15	6.83333	1.63069	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Microsporidia__Microsporidia__incertae__sedis__Amphiacanthidae__Amphiamblys__Amphiamblys__sp.__WSBS2006
14	0	0	27	0	0	6.83333	1.66191	root__cellular__organisms__Bacteria__Fusobacteria__Fusobacteriia__Fusobacteriales__Leptotrichiaceae__Sebaldella__Sebaldella__termitidis__Sebaldella__termitidis__ATCC__33386
0	0	13	0	0	28	6.83333	1.6976	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Ascomycota__saccharomyceta__Pezizomycotina__leotiomyceta__dothideomyceta__Dothideomycetes__Pleosporomycetidae__Pleosporales__Pleosporineae__Pleosporaceae__Bipolaris
13	0	0	28	0	0	6.83333	1.6976	root__cellular__organisms__Bacteria__FCB__group__Gemmatimonadetes__Gemmatimonadetes__Gemmatimonadales__Gemmatimonadaceae__Gemmatimonas
29	0	0	12	0	0	6.83333	1.7375	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Bacteroidia__Bacteroidales__Porphyromonadaceae__Porphyromonas__Porphyromonas__gingivalis
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Paraburkholderia__Paraburkholderia__oxyphila
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Thiotrichales__Thiotrichaceae__Beggiatoa__Beggiatoa__sp.__PS
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Flavobacterium__Flavobacterium__tegetincola
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Caulobacter__Caulobacter__segnis
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Comamonadaceae__Comamonas__Comamonas__sp.__SCN__65-56
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__delta/epsilon__subdivisions__Deltaproteobacteria__Myxococcales__Cystobacterineae__Archangiaceae__Stigmatella__Stigmatella__erecta
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Oceanospirillales__Oceanospirillaceae__Nitrincola__Nitrincola__sp.__A-D6
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__unclassified__Burkholderiales__Burkholderiales__Genera__incertae__sedis__Mitsuaria__Mitsuaria__chitosanitabida
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Galbibacter__Galbibacter__marinus
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__unclassified__Flavobacteriaceae__Flavobacteriaceae__bacterium__CRH
0	10	10	0	10	10	6.66667	0.7746	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Sulfitobacter__Sulfitobacter__sp.__HI0054
0	13	0	0	13	14	6.66667	1.09681	root__cellular__organisms__Bacteria__PVC__group__Chlamydiae__Chlamydiia__Chlamydiales__Chlamydiaceae
0	13	14	0	13	0	6.66667	1.09681	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingomonas__Sphingomonas__sp.__CCH21-G11
0	14	12	0	14	0	6.66667	1.10091	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Aurantimonadaceae__Aureimonas__Aureimonas__sp.__AU12
0	14	12	0	14	0	6.66667	1.10091	root__cellular__organisms__Bacteria__Terrabacteria__group__Cyanobacteria/Melainabacteria__group__Cyanobacteria__Nostocales__Scytonemataceae__Scytonema__Scytonema__hofmannii
0	20	0	0	20	0	6.66667	1.54919	root__Viruses__dsDNA__viruses,__no__RNA__stage__unclassified__dsDNA__viruses__Klosneuvirinae__Klosneuvirus__Klosneuvirus__KNV1
20	0	0	20	0	0	6.66667	1.54919	root__cellular__organisms__Bacteria__Terrabacteria__group__Firmicutes__Clostridia__Thermoanaerobacterales__Thermoanaerobacterales__Family__III.__Incertae__Sedis__Caldicellulosiruptor
0	20	0	0	20	0	6.66667	1.54919	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Micrococcales__Microbacteriaceae__Microbacterium__Microbacterium__sp.__HM58-2
21	0	0	19	0	0	6.66667	1.55209	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Oceanospirillales__Halomonadaceae__Chromohalobacter__Chromohalobacter__salexigens__Chromohalobacter__salexigens__DSM__3043
22	0	0	18	0	0	6.66667	1.56077	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Alteromonadales__Alteromonadaceae__Alteromonas__Alteromonas__australica
18	0	0	22	0	0	6.66667	1.56077	root__cellular__organisms__Bacteria__Terrabacteria__group__Deinococcus-Thermus__Deinococci__Thermales__Thermaceae__Thermus
22	0	0	18	0	0	6.66667	1.56077	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Aeromonadales__Aeromonadaceae__Tolumonas__Tolumonas__auensis__Tolumonas__auensis__DSM__9187
17	0	0	23	0	0	6.66667	1.57512	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__avermitilis__Streptomyces__avermitilis__MA-4680__=__NBRC__14893
23	0	0	17	0	0	6.66667	1.57512	root__cellular__organisms__Bacteria__Proteobacteria__Gammaproteobacteria__Legionellales__Legionellaceae__Legionella__Legionella__pneumophila__Legionella__pneumophila__subsp.__pneumophila
23	0	0	17	0	0	6.66667	1.57512	root__cellular__organisms__Bacteria__Nitrospirae__Nitrospira__Nitrospirales__Nitrospiraceae__Leptospirillum__Leptospirillum__sp.__Group__I__Leptospirillum__ferrooxidans__Leptospirillum__ferrooxidans__C2-3
17	0	0	23	0	0	6.66667	1.57512	root__cellular__organisms__Bacteria__Terrabacteria__group__Actinobacteria__Actinobacteria__Streptomycetales__Streptomycetaceae__Streptomyces__Streptomyces__sp.__S10(2016)
0	0	17	0	0	23	6.66667	1.57512	root__cellular__organisms__Eukaryota__Stramenopiles__Bacillariophyta__Bacillariophyceae__Bacillariophycidae__Naviculales__Phaeodactylaceae__Phaeodactylum__Phaeodactylum__tricornutum__Phaeodactylum__tricornutum__CCAP__1055/1
25	0	0	15	0	0	6.66667	1.62018	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Ralstonia__Ralstonia__mannitolilytica
0	0	14	0	0	26	6.66667	1.65045	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Ustilaginomycotina__Ustilaginomycetes__Ustilaginales__Ustilaginaceae__Anthracocystis__Anthracocystis__flocculosa__Anthracocystis__flocculosa__PF-1
0	0	14	0	0	26	6.66667	1.65045	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__mitosporic__Basidiomycota__Rhodotorula__Rhodotorula__sp.__JG-1b
26	0	0	14	0	0	6.66667	1.65045	root__cellular__organisms__Bacteria__Spirochaetes__Spirochaetia__Spirochaetales__Spirochaetaceae__Treponema__Treponema__caldarium__Treponema__caldarium__DSM__7334
0	0	13	0	0	27	6.66667	1.68553	root__cellular__organisms__Eukaryota__Alveolata__Ciliophora__Intramacronucleata__Spirotrichea__Stichotrichia__Sporadotrichida__Oxytrichidae__Stylonychinae__Stylonychia__Stylonychia__lemnae
0	0	13	0	0	27	6.66667	1.68553	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Agaricomycotina__Agaricomycetes__Agaricomycetidae__Atheliales__Atheliaceae__Piloderma__Piloderma__croceum__Piloderma__croceum__F__1598
0	0	13	0	0	27	6.66667	1.68553	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Dikarya__Basidiomycota__Pucciniomycotina__Microbotryomycetes__Sporidiobolales__Sporidiobolaceae__Rhodotorula__Rhodotorula__toruloides
0	0	11	0	0	29	6.66667	1.7689	root__cellular__organisms__Eukaryota__Opisthokonta__Fungi__Mucoromycota
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Acidobacteria__unclassified__Acidobacteria__unclassified__Acidobacteria__(miscellaneous)__Acidobacteria__bacterium__13_1_40CM_65_14
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Nitrospirae__Nitrospira__Nitrospirales__Nitrospiraceae__Candidatus__Magnetoovum__Candidatus__Magnetoovum__chiemensis
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Bradyrhizobiaceae__Bradyrhizobium__Bradyrhizobium__sp.__cf659
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhodobacterales__Rhodobacteraceae__Nesiotobacter__Nesiotobacter__exalbescens
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__Phyllobacteriaceae__Mesorhizobium__Mesorhizobium__sp.__UASWS1009
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Caulobacterales__Caulobacteraceae__Brevundimonas__Brevundimonas__sp.__Root1279
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Rhizobiales__unclassified__Rhizobiales__Methyloceanibacter__Methyloceanibacter__methanicus
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Chlorobi__unclassified__Chlorobi__Chlorobi__bacterium__OLB7
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Sphingobacteriia__Sphingobacteriales__unclassified__Sphingobacteriales__unclassified__Sphingobacteriales__(miscellaneous)__Sphingobacteriales__bacterium__48-107
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Alphaproteobacteria__Sphingomonadales__Sphingomonadaceae__Sphingopyxis__Sphingopyxis__sp.__LC363
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__unclassified__Burkholderiales__Burkholderiales__Genera__incertae__sedis__Methylibium__Methylibium__sp.__YR605
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__FCB__group__Bacteroidetes/Chlorobi__group__Bacteroidetes__Flavobacteriia__Flavobacteriales__Flavobacteriaceae__Cellulophaga__Cellulophaga__sp.__Hel_I_12
0	13	13	0	13	0	6.5	1.09545	root__cellular__organisms__Bacteria__Proteobacteria__Betaproteobacteria__Burkholderiales__Burkholderiaceae__Polynucleobacter__Polynucleobacter__sp.__MWH-Weng1-1
